,cust_id,cust_name,no_of_acc,email,facebook_id,twitter_id,address,city,state,postcode,cust_identity,cust_contact
5676,35570,Carmen Kelley,4,CarmenKelley@abc.com,CarmenKelley87,@CarmenKelley,511 Norton Avenue ,Nashville,Tennessee,37207,838423,681176523
5677,79817,Catherine Lemus,4,CatherineLemus@abc.com,CatherineLemus53,@CatherineLemus,523 10th Street ,Greeley,Colorado,80631,822169,621498859
5678,55463,Aaron Cuevas,4,AaronCuevas@abc.com,AaronCuevas54,@AaronCuevas,1122 McDaniel Street ,Sun City Center,Florida,33573,885292,693053990
5679,40570,Thomas Lopinto,4,ThomasLopinto@abc.com,ThomasLopinto37,@ThomasLopinto,117 Adelaide Road ,Manchester,Connecticut,06040,843389,608556349
5680,29803,Paul Kahl,2,PaulKahl@abc.com,PaulKahl9,@PaulKahl,732 Kevin Court ,Oakland,California,94621,817177,653937684
5681,59173,Janita Densmore,3,JanitaDensmore@abc.com,JanitaDensmore8,@JanitaDensmore,275 Ridge Lane #204,Waltham,Massachusetts,02452,819371,659058186
5682,83763,Dolly Lockhart,1,DollyLockhart@abc.com,DollyLockhart58,@DollyLockhart,1709 Vineyard Trail ,Annapolis,Maryland,21401,818481,608097831
5683,29996,Brandy Pittman,1,BrandyPittman@abc.com,BrandyPittman13,@BrandyPittman,7400 West Arrowhead Clubhouse Drive #1043,Glendale,Arizona,85308,865026,689640974
5684,29090,Agnes Borrego,1,AgnesBorrego@abc.com,AgnesBorrego52,@AgnesBorrego,12460 West Solano Drive ,Litchfield Park,Arizona,85340,882364,670837980
5685,27416,Donna Peterson,2,DonnaPeterson@abc.com,DonnaPeterson28,@DonnaPeterson,8841 Tempest Circle ,Anchorage,Alaska,99507,835655,681005380
5686,41322,Heidi Boudreaux,1,HeidiBoudreaux@abc.com,HeidiBoudreaux4,@HeidiBoudreaux,14 Short Circle ,Conway,Arkansas,72032,899198,611246051
5687,53442,Chris Shoemaker,2,ChrisShoemaker@abc.com,ChrisShoemaker98,@ChrisShoemaker,6398 Jellison Way ,Arvada,Colorado,80004,898926,673762751
5688,75512,William White,1,WilliamWhite@abc.com,WilliamWhite17,@WilliamWhite,700 Towering Oak Court ,Glen Burnie,Maryland,21061,811948,610410401
5689,18510,Victoria Illsley,3,VictoriaIllsley@abc.com,VictoriaIllsley26,@VictoriaIllsley,33 South Hill Avenue #306,Fayetteville,Arkansas,72701,849858,631324308
5690,89828,Patricia Parker,1,PatriciaParker@abc.com,PatriciaParker76,@PatriciaParker,5921 Ashwood Bluff Drive ,Louisville,Kentucky,40207,825752,626938815
5691,61669,Jamie Worley,4,JamieWorley@abc.com,JamieWorley21,@JamieWorley,427 Gulf View Drive ,Panama City Beach,Florida,32413,805068,613936750
5692,52504,Barbara Waldorf,1,BarbaraWaldorf@abc.com,BarbaraWaldorf27,@BarbaraWaldorf,2765 North Barcelona Avenue ,Fayetteville,Arkansas,72703,863149,609930716
5693,82949,Dana Mcgrath,4,DanaMcgrath@abc.com,DanaMcgrath25,@DanaMcgrath,28 Wilfred Road ,Manchester,Connecticut,06040,873034,639348780
5694,69659,Mark Scott,2,MarkScott@abc.com,MarkScott19,@MarkScott,29076 Little Big Horn Drive ,Evergreen,Colorado,80439,805345,669643211
5695,52363,Jonathan Wilkie,4,JonathanWilkie@abc.com,JonathanWilkie28,@JonathanWilkie,8101 Northwind Avenue ,Anchorage,Alaska,99504,878455,607282899
5696,32219,Theresa Ledger,4,TheresaLedger@abc.com,TheresaLedger39,@TheresaLedger,33 Pond Avenue #804,Brookline,Massachusetts,02445,835037,645249280
5697,21577,Evelyn Martin,1,EvelynMartin@abc.com,EvelynMartin8,@EvelynMartin,105 French Run Road ,Savannah,Georgia,31404,802713,694822041
5698,24261,Douglas Vagliardo,4,DouglasVagliardo@abc.com,DouglasVagliardo72,@DouglasVagliardo,20250 North 67th Avenue #2143,Glendale,Arizona,85308,883360,676867629
5699,23275,Donald Waithe,2,DonaldWaithe@abc.com,DonaldWaithe49,@DonaldWaithe,225 Kennedy Road ,Manchester,Connecticut,06042,815518,620787823
5700,89107,Bridgette Cumpston,3,BridgetteCumpston@abc.com,BridgetteCumpston94,@BridgetteCumpston,77 Weaver Road ,Manchester,Connecticut,06042,895426,672504270
5701,18833,Patrick Wark,4,PatrickWark@abc.com,PatrickWark88,@PatrickWark,7047 Vinson Road ,Panama City,Florida,32413,814839,637946215
5702,74894,Brendan Scheller,3,BrendanScheller@abc.com,BrendanScheller23,@BrendanScheller,5788 Cane Ridge Road ,Nashville,Tennessee,37013,819793,651773789
5703,42099,Kevin Hillyer,3,KevinHillyer@abc.com,KevinHillyer39,@KevinHillyer,5685 Express Drive ,Montgomery,Alabama,36116,883967,630851919
5704,10670,Anna Moore,2,AnnaMoore@abc.com,AnnaMoore41,@AnnaMoore,35805 Alcazar Court ,Fremont,California,94536,878874,606735675
5705,31201,Peggy Hickman,4,PeggyHickman@abc.com,PeggyHickman25,@PeggyHickman,1124 Bluewillow Court ,Nashville,Tennessee,37013,899835,637096049
5706,92796,Marvin Gomez,2,MarvinGomez@abc.com,MarvinGomez72,@MarvinGomez,620 Oakland Avenue ,Fayetteville,Arkansas,72701,832186,657157371
5707,88938,Robert Schwarz,4,RobertSchwarz@abc.com,RobertSchwarz31,@RobertSchwarz,803 18th Avenue South ,Nashville,Tennessee,37203,841057,629927897
5708,27861,Alice King,1,AliceKing@abc.com,AliceKing77,@AliceKing,9436 Briarlea Court ,Montgomery,Alabama,36117,828515,648972712
5709,58790,Arlene Brannon,2,ArleneBrannon@abc.com,ArleneBrannon14,@ArleneBrannon,1810 Orchard Place ,Anchorage,Alaska,99502,836454,681963055
5710,96749,William Stinson,1,WilliamStinson@abc.com,WilliamStinson8,@WilliamStinson,463 Pecan Tree Drive ,Montgomery,Alabama,36109,840158,610009025
5711,55873,Phillip Martin,4,PhillipMartin@abc.com,PhillipMartin19,@PhillipMartin,11012 Eagles Cove Drive ,Louisville,Kentucky,40241,866552,655071787
5712,48289,Jon Taylor,2,JonTaylor@abc.com,JonTaylor31,@JonTaylor,100 Fenwick Village Drive ,Savannah,Georgia,31419,844903,651774891
5713,21677,Marci Thomas,1,MarciThomas@abc.com,MarciThomas89,@MarciThomas,6604 West Montebello Avenue #8,Glendale,Arizona,85301,852969,692042627
5714,17726,Debra Treffert,2,DebraTreffert@abc.com,DebraTreffert31,@DebraTreffert,1046 Dudley Avenue ,Louisville,Kentucky,40204,896894,633356405
5715,87041,Milton Kruger,3,MiltonKruger@abc.com,MiltonKruger12,@MiltonKruger,7105 Tanager Avenue ,Glen Burnie,Maryland,21060,871755,670520348
5716,13583,Mark Rock,3,MarkRock@abc.com,MarkRock25,@MarkRock,110 Lenoak Drive ,Louisville,Kentucky,40214,832770,666736099
5717,95103,James Gambles,1,JamesGambles@abc.com,JamesGambles35,@JamesGambles,2405 230th Street ,Pasadena,Maryland,21122,848005,650456909
5718,54794,Roy Ratcliff,4,RoyRatcliff@abc.com,RoyRatcliff67,@RoyRatcliff,465 Humboldt Way ,Livermore,California,94551,884540,639555130
5719,50967,Robert Thompson,3,RobertThompson@abc.com,RobertThompson32,@RobertThompson,864 Main Street ,Worcester,Massachusetts,01610,874065,629283497
5720,19986,Shari Walker,4,ShariWalker@abc.com,ShariWalker72,@ShariWalker,3762 Royalton Turnpike ,Barnard,Vermont,05068,894962,628848935
5721,79594,Carolyn Sanders,4,CarolynSanders@abc.com,CarolynSanders19,@CarolynSanders,10749 West Kaler Drive ,Glendale,Arizona,85307,866935,609836767
5722,30952,Earl Nero,2,EarlNero@abc.com,EarlNero50,@EarlNero,705 Upshur Street Northwest ,Washington,Dist. of Columbia,20011,803374,608968319
5723,66909,Luz Hughes,1,LuzHughes@abc.com,LuzHughes67,@LuzHughes,7374 West Walden Drive ,Littleton,Colorado,80128,823917,623767499
5724,69563,Marvin Lane,1,MarvinLane@abc.com,MarvinLane42,@MarvinLane,111 Rosemary Street ,Brockton,Massachusetts,02302,852733,632690274
5725,10186,Pauline Leleux,1,PaulineLeleux@abc.com,PaulineLeleux78,@PaulineLeleux,112 Cherokee Road ,Nashville,Tennessee,37205,838308,643439716
5726,12747,Lillian Weiser,3,LillianWeiser@abc.com,LillianWeiser95,@LillianWeiser,20117 Lucas Avenue ,Anchorage,Alaska,99577,807942,624671112
5727,27325,James Rizzio,3,JamesRizzio@abc.com,JamesRizzio98,@JamesRizzio,15771 West 64th Avenue ,Arvada,Colorado,80403,851264,654657223
5728,76024,Billie Church,3,BillieChurch@abc.com,BillieChurch89,@BillieChurch,1380 Quincy Street Northwest ,Washington,Dist. of Columbia,20011,842769,656537710
5729,65258,Rina Winfrey,3,RinaWinfrey@abc.com,RinaWinfrey1,@RinaWinfrey,243 Orchard Road ,Burke,Vermont,05832,845247,639812897
5730,68687,Eric Cipolla,1,EricCipolla@abc.com,EricCipolla42,@EricCipolla,1046 Dudley Avenue ,Louisville,Kentucky,40204,858288,630402984
5731,36872,Robert Espinosa,3,RobertEspinosa@abc.com,RobertEspinosa84,@RobertEspinosa,20930 Todd Valley Road ,Foresthill,California,95631,891338,609564601
5732,64420,Michael Jackson,1,MichaelJackson@abc.com,MichaelJackson82,@MichaelJackson,353 O Street Southwest ,Washington,Dist. of Columbia,20024,853502,606115984
5733,86405,Luis Wu,2,LuisWu@abc.com,LuisWu72,@LuisWu,8036 Laketowne Court ,Severn,Maryland,21144,869721,608261741
5734,20515,Guadalupe Golightly,2,GuadalupeGolightly@abc.com,GuadalupeGolightly32,@GuadalupeGolightly,6739 Taft Court ,Arvada,Colorado,80004,835750,694822238
5735,59802,David Churchwell,4,DavidChurchwell@abc.com,DavidChurchwell10,@DavidChurchwell,6617 North 59th Avenue ,Glendale,Arizona,85301,896855,681399299
5736,16742,Timothy Lee,3,TimothyLee@abc.com,TimothyLee53,@TimothyLee,599 Cambridge Street #303,Cambridge,Massachusetts,02141,846123,632308507
5737,63304,Gerald Rose,1,GeraldRose@abc.com,GeraldRose87,@GeraldRose,6214 Herzog Street ,Oakland,California,94608,897895,668620737
5738,84497,Mary Arrowsmith,2,MaryArrowsmith@abc.com,MaryArrowsmith59,@MaryArrowsmith,2 Ellenwood Street ,Barre,Vermont,05641,803637,668546117
5739,55049,Leroy Kronenberg,1,LeroyKronenberg@abc.com,LeroyKronenberg51,@LeroyKronenberg,137 Gazebo East Drive ,Montgomery,Alabama,36117,814092,621108550
5740,16433,Katherine Smythe,3,KatherineSmythe@abc.com,KatherineSmythe50,@KatherineSmythe,17722 North 79th Avenue #1135,Glendale,Arizona,85308,832167,606835581
5741,97360,Adam Phillips,1,AdamPhillips@abc.com,AdamPhillips26,@AdamPhillips,1501 New Hampshire Avenue ,Lynn Haven,Florida,32444,874392,622764507
5742,16802,Andrea Rosales,2,AndreaRosales@abc.com,AndreaRosales54,@AndreaRosales,2716 30th Street Southeast ,Washington,Dist. of Columbia,20020,814535,641860091
5743,89752,Paul Crain,3,PaulCrain@abc.com,PaulCrain41,@PaulCrain,194 North Main Street #1F,Webster,Massachusetts,01570,838014,641667704
5744,91360,Douglas Kroetch,2,DouglasKroetch@abc.com,DouglasKroetch19,@DouglasKroetch,491 Arabian Way ,Grand Junction,Colorado,81504,889076,629167664
5745,47037,Laura Lickliter,2,LauraLickliter@abc.com,LauraLickliter9,@LauraLickliter,1433 Bretton View Road ,Annapolis,Maryland,21409,804396,619963850
5746,89640,Rex Susana,3,RexSusana@abc.com,RexSusana65,@RexSusana,4107 East 68th Avenue APT D,Anchorage,Alaska,99507,833959,675307241
5747,11985,Andrew Miller,1,AndrewMiller@abc.com,AndrewMiller51,@AndrewMiller,529 Barr Hill Road ,Greensboro,Vermont,05841,800432,628995867
5748,15647,Myra Canida,1,MyraCanida@abc.com,MyraCanida97,@MyraCanida,2246 West Fairview Avenue ,Montgomery,Alabama,36108,878888,633508174
5749,54600,Duane Vasquez,1,DuaneVasquez@abc.com,DuaneVasquez18,@DuaneVasquez,2064 West Columbia Way ,Hanford,California,93230,862035,614632777
5750,27985,Shari Dodimead,2,ShariDodimead@abc.com,ShariDodimead11,@ShariDodimead,43 Main Street ,Essex,Vermont,05452,851528,642021992
5751,79100,Virginia Guglielmi,1,VirginiaGuglielmi@abc.com,VirginiaGuglielmi81,@VirginiaGuglielmi,1014 South 2nd Street #508,Louisville,Kentucky,40203,898934,610533780
5752,18556,Elaine Duncan,4,ElaineDuncan@abc.com,ElaineDuncan63,@ElaineDuncan,3200 Southwest 95th Street ,Oklahoma City,Oklahoma,73159,868724,603532015
5753,97517,Thomas Sommer,4,ThomasSommer@abc.com,ThomasSommer40,@ThomasSommer,6721 Boundary Run ,Nashville,Tennessee,37221,867615,674588824
5754,23674,Kerrie Hetrick,3,KerrieHetrick@abc.com,KerrieHetrick80,@KerrieHetrick,6601 West Ocotillo Road ,Glendale,Arizona,85301,804599,687129845
5755,57258,Christina Jenkins,2,ChristinaJenkins@abc.com,ChristinaJenkins60,@ChristinaJenkins,5123 Ewell Street ,Savannah,Georgia,31405,844983,676726709
5756,65597,Roy Olson,4,RoyOlson@abc.com,RoyOlson10,@RoyOlson,4375 West Missouri Avenue #67,Glendale,Arizona,85301,810216,691394650
5757,82911,Christopher Sims,3,ChristopherSims@abc.com,ChristopherSims46,@ChristopherSims,130 Carolina Cherry Circle ,Pooler,Georgia,31322,863868,686667415
5758,56854,David Pierce,3,DavidPierce@abc.com,DavidPierce54,@DavidPierce,545 Tracey Drive ,Panama City,Florida,32404,844872,679068713
5759,71563,Kathy Castro,1,KathyCastro@abc.com,KathyCastro99,@KathyCastro,3905 Lyceum Avenue ,Los Angeles,California,90066,810290,619820836
5760,57178,Vernon Trujillo,3,VernonTrujillo@abc.com,VernonTrujillo66,@VernonTrujillo,57413 Taku Avenue ,Homer,Alaska,99603,814784,654746870
5761,68654,Alex Tellefson,2,AlexTellefson@abc.com,AlexTellefson80,@AlexTellefson,77 Gerald Drive ,Manchester,Connecticut,06040,826815,631779853
5762,94673,Phyllis Young,2,PhyllisYoung@abc.com,PhyllisYoung33,@PhyllisYoung,756 Neponset Street ,Norwood,Massachusetts,02062,894447,638963343
5763,37502,Nichole Snider,3,NicholeSnider@abc.com,NicholeSnider71,@NicholeSnider,2204 7th Street Road #12,Louisville,Kentucky,40208,865136,656556029
5764,20694,Thelma Houlahan,3,ThelmaHoulahan@abc.com,ThelmaHoulahan87,@ThelmaHoulahan,5116 Emmanuel Avenue ,Anchorage,Alaska,99508,847112,682827515
5765,33450,Maxine Flynn,2,MaxineFlynn@abc.com,MaxineFlynn53,@MaxineFlynn,31 Yosemite Avenue ,Oakland,California,94611,821420,650344949
5766,72586,Leonard Mcdaniel,1,LeonardMcdaniel@abc.com,LeonardMcdaniel45,@LeonardMcdaniel,128 East Oak Street #3,Louisville,Kentucky,40203,870545,668203073
5767,28953,Virginia Byrd,1,VirginiaByrd@abc.com,VirginiaByrd27,@VirginiaByrd,7 Cloutman Street #1,Salem,Massachusetts,01970,820493,678447068
5768,37489,Nathan Brown,2,NathanBrown@abc.com,NathanBrown45,@NathanBrown,1160 North College Avenue #2,Fayetteville,Arkansas,72703,832119,606624359
5769,10872,John Adkinson,1,JohnAdkinson@abc.com,JohnAdkinson76,@JohnAdkinson,1814 US Highway 98 ,Mexico Beach,Florida,32456,826798,631873368
5770,79510,Paul Greenler,4,PaulGreenler@abc.com,PaulGreenler25,@PaulGreenler,314 Mesa Street ,Wheatland,California,95692,899747,611641001
5771,47599,Mary Broomfield,1,MaryBroomfield@abc.com,MaryBroomfield31,@MaryBroomfield,7401 North 61st Drive ,Glendale,Arizona,85301,824776,680461921
5772,32725,Sarah Slover,4,SarahSlover@abc.com,SarahSlover70,@SarahSlover,1613 Maple Timber Court ,Nashville,Tennessee,37013,814375,666403998
5773,39526,Paulette Kelly,4,PauletteKelly@abc.com,PauletteKelly73,@PauletteKelly,802 Madison Street Northwest ,Washington,Dist. of Columbia,20011,872816,672573291
5774,16996,Dina Burke,2,DinaBurke@abc.com,DinaBurke53,@DinaBurke,89 Barrensdale Drive ,Severna Park,Maryland,21146,804931,610613512
5775,67688,George Galindez,2,GeorgeGalindez@abc.com,GeorgeGalindez34,@GeorgeGalindez,12 Knox Street ,Manchester,Connecticut,06040,815036,627763033
5776,27871,Randy Graves,2,RandyGraves@abc.com,RandyGraves80,@RandyGraves,58 Rice Street Southwest ,Washington,Dist. of Columbia,20032,856100,633902380
5777,16052,Clay Turner,4,ClayTurner@abc.com,ClayTurner45,@ClayTurner,1713 Apian Way ,Edmond,Oklahoma,73003,805999,684959998
5778,27436,Charlotte Dibenedetto,4,CharlotteDibenedetto@abc.com,CharlotteDibenedetto38,@CharlotteDibenedetto,4510 Eastern Avenue Northeast ,Washington,Dist. of Columbia,20018,873731,687701009
5779,63028,Hallie Vahle,2,HallieVahle@abc.com,HallieVahle56,@HallieVahle,2209 Florida Avenue ,Savannah,Georgia,31404,816119,682207170
5780,83523,Henry Lachenauer,3,HenryLachenauer@abc.com,HenryLachenauer40,@HenryLachenauer,1931 Beauvoir Lake Drive ,Montgomery,Alabama,36117,803047,659590676
5781,15836,Jerry Schaeffer,3,JerrySchaeffer@abc.com,JerrySchaeffer31,@JerrySchaeffer,141 Parker Road ,Pittsford,Vermont,05763,829776,672059798
5782,72999,Susan Gross,3,SusanGross@abc.com,SusanGross42,@SusanGross,1495 Snell Boulevard ,Nashville,Tennessee,37218,892099,663936703
5783,47636,Rebeca Diaz,3,RebecaDiaz@abc.com,RebecaDiaz37,@RebecaDiaz,1357 Addison Street ,Berkeley,California,94702,803484,644110039
5784,48780,Jonathan Waite,3,JonathanWaite@abc.com,JonathanWaite54,@JonathanWaite,3098 Vermont 122 ,Sheffield,Vermont,05866,831295,600784883
5785,36998,Debbie Kosse,1,DebbieKosse@abc.com,DebbieKosse20,@DebbieKosse,1514 Canton Avenue ,Milton,Massachusetts,02186,806894,625888747
5786,45319,Rodney Acosta,1,RodneyAcosta@abc.com,RodneyAcosta70,@RodneyAcosta,243 New State Road A-D,Manchester,Connecticut,06042,856306,681348327
5787,89278,Laura Economou,3,LauraEconomou@abc.com,LauraEconomou65,@LauraEconomou,222 Holiday Circle ,Savannah,Georgia,31419,862294,695779591
5788,16416,Robert Madigan,1,RobertMadigan@abc.com,RobertMadigan50,@RobertMadigan,23622 Greatland Drive ,Anchorage,Alaska,99567,887864,681334259
5789,35789,Jessie Ruud,4,JessieRuud@abc.com,JessieRuud62,@JessieRuud,4418 Signal Hill Road ,Louisville,Kentucky,40207,872388,655423328
5790,57476,Robert Mortensen,1,RobertMortensen@abc.com,RobertMortensen69,@RobertMortensen,3819 Dartmouth Avenue ,Nashville,Tennessee,37215,842705,674650533
5791,87969,Jeffry Silas,2,JeffrySilas@abc.com,JeffrySilas91,@JeffrySilas,16820 Coronado Street #APT 44,Anchorage,Alaska,99577,816718,698887445
5792,39226,Alexander Parker,3,AlexanderParker@abc.com,AlexanderParker97,@AlexanderParker,11655 West 81st Avenue ,Arvada,Colorado,80005,886956,680313882
5793,46923,Mackenzie Reed,1,MackenzieReed@abc.com,MackenzieReed28,@MackenzieReed,1509 Hadley Avenue ,Nashville,Tennessee,37138,803899,686513610
5794,58810,Betty Williams,1,BettyWilliams@abc.com,BettyWilliams12,@BettyWilliams,2505 Shadow Lane ,Nashville,Tennessee,37216,892895,616678005
5795,73790,Eric Quiros,2,EricQuiros@abc.com,EricQuiros69,@EricQuiros,3521 Stargate Circle ,Anchorage,Alaska,99517,866841,604621501
5796,68352,Brandon Britton,4,BrandonBritton@abc.com,BrandonBritton63,@BrandonBritton,3426 Broadview Street ,Montgomery,Alabama,36110,812400,671988860
5797,17744,Ashley Jessup,3,AshleyJessup@abc.com,AshleyJessup11,@AshleyJessup,904 Shepherd Street Northwest ,Washington,Dist. of Columbia,20011,844950,626912218
5798,96125,Karen Krumwiede,2,KarenKrumwiede@abc.com,KarenKrumwiede44,@KarenKrumwiede,11150 Sun Valley Drive ,Oakland,California,94605,803015,623495403
5799,99738,Susie Drye,1,SusieDrye@abc.com,SusieDrye62,@SusieDrye,612 Penn Lane ,Moore,Oklahoma,73160,809971,642350860
5800,35353,Thomas Mooney,4,ThomasMooney@abc.com,ThomasMooney93,@ThomasMooney,5 Little Deer Road ,Groton,Vermont,05046,838639,603703580
5801,46693,Mia Harris,4,MiaHarris@abc.com,MiaHarris31,@MiaHarris,11113 North Miller Avenue ,Oklahoma City,Oklahoma,73120,898399,642846801
5802,27439,Mario Harris,2,MarioHarris@abc.com,MarioHarris70,@MarioHarris,776 Morrill Road ,Danville,Vermont,05828,882832,678121296
5803,57556,Dylan Schuelke,1,DylanSchuelke@abc.com,DylanSchuelke53,@DylanSchuelke,3033 Aubert Avenue ,Louisville,Kentucky,40206,853917,653471634
5804,46544,Emma Curtis,4,EmmaCurtis@abc.com,EmmaCurtis13,@EmmaCurtis,233 Juniper Drive ,South Burlington,Vermont,05403,846336,606716693
5805,47493,John Boyer,1,JohnBoyer@abc.com,JohnBoyer88,@JohnBoyer,1309 Graniteville Road ,Williamstown,Vermont,05679,893656,691922853
5806,81174,Bertie Mcninch,2,BertieMcninch@abc.com,BertieMcninch86,@BertieMcninch,3504 East 5th Street ,Panama City,Florida,32401,819477,686065074
5807,98956,Richard Holloman,2,RichardHolloman@abc.com,RichardHolloman40,@RichardHolloman,6143 Prosperity Drive #APT 000001,Anchorage,Alaska,99504,850972,639578690
5808,27516,Pearl Wicks,4,PearlWicks@abc.com,PearlWicks18,@PearlWicks,1528 Stafford Avenue ,Hayward,California,94541,861270,637525739
5809,15153,Daniel Garcia,1,DanielGarcia@abc.com,DanielGarcia92,@DanielGarcia,311 South Panama Street ,Montgomery,Alabama,36107,838825,678839534
5810,98142,Paula Nelson,3,PaulaNelson@abc.com,PaulaNelson17,@PaulaNelson,1745 T Street Southeast ,Washington,Dist. of Columbia,20020,869615,640299030
5811,12020,Wanda Kosinski,2,WandaKosinski@abc.com,WandaKosinski98,@WandaKosinski,915 Arkansas Avenue ,Lynn Haven,Florida,32444,853605,617017263
5812,33975,Miguel Russell,1,MiguelRussell@abc.com,MiguelRussell26,@MiguelRussell,3469 North Par Court ,Fayetteville,Arkansas,72703,898699,669191919
5813,65584,Nancy Young,2,NancyYoung@abc.com,NancyYoung50,@NancyYoung,2654 Quiet Water Cove ,Annapolis,Maryland,21401,876475,667605489
5814,78212,Jean Brownell,4,JeanBrownell@abc.com,JeanBrownell6,@JeanBrownell,2212 Daffin Drive ,Savannah,Georgia,31404,843103,659698344
5815,75506,Gilbert Riendeau,2,GilbertRiendeau@abc.com,GilbertRiendeau89,@GilbertRiendeau,1011 Irving Street Northeast ,Washington,Dist. of Columbia,20017,853702,659324818
5816,94929,Arturo Long,3,ArturoLong@abc.com,ArturoLong89,@ArturoLong,1497 Greenbrier Road ,West Sacramento,California,95691,899201,638270774
5817,55978,Roger Monson,4,RogerMonson@abc.com,RogerMonson55,@RogerMonson,5545 Saddlewood Lane ,Brentwood,Tennessee,37027,817991,625074512
