tx_ref,post_date_time,tx_amt,tx_payee,tx_payee_acc,tx_payee_name,tx_payee_acc_bal,tx_payee_email,tx_payee_facebook_id,tx_payee_twitter_id,tx_payee_cust_identity,tx_payee_cust_contact,tx_payee_address,tx_payee_city,tx_payee_state,tx_payee_postcode,tx_ben,tx_ben_acc,tx_ben_name,tx_ben_acc_bal,tx_ben_email,tx_ben_facebook_id,tx_ben_twitter_id,tx_ben_cust_identity,tx_ben_cust_contact,tx_ben_address,tx_ben_city,tx_ben_state,tx_ben_postcode,tx_remark,doc_ref,level,watch_name,watch_label,alert_score
TX2020030919580000182123,20200309195854,6091.71,81835,10000019676,Eddie Greathouse,29161.339999999986,EddieGreathouse@abc.com,EddieGreathouse86,@EddieGreathouse,889849,624624562,3729 East Mission Boulevard ,Fayetteville,Arkansas,72703,98806,10000008149,Mary Pond,-222507.74000000005,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Eddie Greathouse to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000190560,20200309195854,8419.9,51127,10000004649,Jerry Childs,29527.480000000003,JerryChilds@abc.com,JerryChilds38,@JerryChilds,886908,628567720,405 Flint Ridge Court ,Norman,Oklahoma,73072,98806,10000008148,Mary Pond,-6375.760000000037,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Jerry Childs to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000194808,20200309195854,3646.08,69663,10000004758,Arthur Wright,150423.13999999998,ArthurWright@abc.com,ArthurWright41,@ArthurWright,867638,688751727,72 Bentley Avenue ,Poultney,Vermont,5764,98806,10000008147,Mary Pond,28488.899999999994,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Arthur Wright to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000196054,20200309195854,780.48,36550,10000008926,William Palmer,-26539.709999999992,WilliamPalmer@abc.com,WilliamPalmer81,@WilliamPalmer,894619,698443699,623 Rhode Island Avenue Northwest ,Washington,Dist. of Columbia,20001,98806,10000008148,Mary Pond,1900.409999999963,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,William Palmer to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000210756,20200309195854,4643.44,34926,10000021004,Helen Dale,-11557.819999999994,HelenDale@abc.com,HelenDale69,@HelenDale,809552,609233345,171 Brickhill Circle ,Pooler,Georgia,31322,98806,10000008149,Mary Pond,-227151.18000000005,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Helen Dale to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000211809,20200309195854,8883.82,17807,10000003531,Brian Bennett,-1997.3499999999767,BrianBennett@abc.com,BrianBennett95,@BrianBennett,813038,600086381,12 Winter Street ,Manchester,Connecticut,6040,98806,10000008149,Mary Pond,-230689.39000000013,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Brian Bennett to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000212553,20200309195854,9584.95,92597,10000000686,John Beadle,39573.13000000001,JohnBeadle@abc.com,JohnBeadle75,@JohnBeadle,871780,613299423,1255 U.S. Route 5 North ,Windsor,Vermont,5089,98806,10000008146,Mary Pond,-94343.06,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,John Beadle to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000217664,20200309195854,4479.81,80333,10000004228,Willard Gerber,-9818.65,WillardGerber@abc.com,WillardGerber59,@WillardGerber,831851,641997629,7541 Florence Circle ,Anchorage,Alaska,99507,98806,10000008147,Mary Pond,27118.489999999994,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Willard Gerber to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000222735,20200309195854,4729.91,54364,10000003406,Gloria Markham,5131.330000000003,GloriaMarkham@abc.com,GloriaMarkham56,@GloriaMarkham,896894,682464364,2035 Ninth Street R A,Berkeley,California,94710,98806,10000008147,Mary Pond,22388.579999999994,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Gloria Markham to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000235863,20200309195854,5625.77,69646,10000013521,Josephine Plotz,108438.59,JosephinePlotz@abc.com,JosephinePlotz82,@JosephinePlotz,822923,679875917,8886 West 77th Circle ,Arvada,Colorado,80005,98806,10000008149,Mary Pond,-236315.16000000012,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Josephine Plotz to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000240753,20200309195854,4860.79,79001,10000024609,Kirby Williams,-181607.17999999996,KirbyWilliams@abc.com,KirbyWilliams94,@KirbyWilliams,835677,661809908,95 Woods Hill Road ,,Vermont,5488,98806,10000008149,Mary Pond,-241175.95000000013,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Kirby Williams to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000247421,20200309195854,5499.26,22554,10000016282,Julie Magnuson,-24352.54,JulieMagnuson@abc.com,JulieMagnuson42,@JulieMagnuson,831458,659315796,3871 Galactica Drive ,Anchorage,Alaska,99517,98806,10000008149,Mary Pond,-246675.2100000001,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Julie Magnuson to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000253289,20200309195854,932.95,88989,10000010951,Beth Noble,36384.099999999984,BethNoble@abc.com,BethNoble53,@BethNoble,866171,604081780,4907 Roger Drive ,Anchorage,Alaska,99507,98806,10000008148,Mary Pond,967.4599999999631,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Beth Noble to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000255817,20200309195854,3610.67,95671,10000022727,Nellie Rogers,46255.94,NellieRogers@abc.com,NellieRogers98,@NellieRogers,857970,651809974,1622 Edgar D Nixon Avenue ,Montgomery,Alabama,36104,98806,10000008149,Mary Pond,-250285.88000000012,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Nellie Rogers to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000260454,20200309195854,7976.58,30661,10000004774,Susan Cosme,-713.440000000006,SusanCosme@abc.com,SusanCosme9,@SusanCosme,880696,637596123,3014 R Street Northwest ,Washington,Dist. of Columbia,20007,98806,10000008147,Mary Pond,23199.609999999993,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Susan Cosme to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000265469,20200309195854,3004.18,47045,10000009301,Gabriela Reyes,15353.559999999998,GabrielaReyes@abc.com,GabrielaReyes16,@GabrielaReyes,860964,689932007,6398 Jellison Way ,Arvada,Colorado,80004,98806,10000008148,Mary Pond,15305.319999999963,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Gabriela Reyes to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000277006,20200309195854,7677.77,86422,10000004098,Christal Vashaw,-8016.730000000005,ChristalVashaw@abc.com,ChristalVashaw56,@ChristalVashaw,844023,648596968,6391 West 60th Avenue #210,Arvada,Colorado,80003,98806,10000008147,Mary Pond,17675.50999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Christal Vashaw to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000299059,20200309195854,7350.27,87417,10000008211,Stephen Reynolds,-10383.38,StephenReynolds@abc.com,StephenReynolds4,@StephenReynolds,855889,663627569,1666 South Summer Rose Avenue ,Fayetteville,Arkansas,72701,98806,10000008149,Mary Pond,-257636.1500000001,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Stephen Reynolds to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000304732,20200309195854,9739.52,16004,10000017728,Mary Ferguson,20600.99,MaryFerguson@abc.com,MaryFerguson43,@MaryFerguson,843185,611204416,3704 Hughes Road ,Louisville,Kentucky,40207,98806,10000008147,Mary Pond,15198.729999999992,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Mary Ferguson to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000307363,20200309195854,7535.49,94226,10000024060,Darin Caskey,-63795.11000000001,DarinCaskey@abc.com,DarinCaskey97,@DarinCaskey,865092,626312556,22 Star Farms Drive ,Manchester,Connecticut,6040,98806,10000008149,Mary Pond,-265171.64000000013,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Darin Caskey to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000311224,20200309195854,6791.65,55438,10000014894,Kathleen Kun,-22717.309999999987,KathleenKun@abc.com,KathleenKun29,@KathleenKun,872133,678163134,1002 Cedar Ridge Court ,Annapolis,Maryland,21403,98806,10000008148,Mary Pond,10026.569999999965,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Kathleen Kun to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000321166,20200309195854,9002.96,46089,10000021728,Irene Colon,81255.98000000001,IreneColon@abc.com,IreneColon31,@IreneColon,873875,631202782,3328 Sunny Meadows Court ,Birmingham,Alabama,35242,98806,10000008148,Mary Pond,1023.609999999966,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Irene Colon to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000330895,20200309195854,5063.82,73560,10000012283,David Moriarty,52089.53000000001,DavidMoriarty@abc.com,DavidMoriarty90,@DavidMoriarty,855820,613991752,5222 West Laurie Lane ,Glendale,Arizona,85302,98806,10000008147,Mary Pond,13264.48999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,David Moriarty to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000337699,20200309195854,4150.31,65282,10000003951,Clark Murray,-67826.82000000004,ClarkMurray@abc.com,ClarkMurray26,@ClarkMurray,808640,640378092,1430 South Gay Avenue ,Panama City,Florida,32404,98806,10000008147,Mary Pond,9114.17999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Clark Murray to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000338816,20200309195854,946.66,23034,10000017997,Sandy Curnutte,-42805.67000000001,SandyCurnutte@abc.com,SandyCurnutte69,@SandyCurnutte,896982,650385592,901 Samson Road ,Saint Albans City,Vermont,5478,98806,10000008149,Mary Pond,-262524.15000000014,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Sandy Curnutte to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000345698,20200309195854,6168.66,26396,10000010226,Katherine Nix,45409.80999999998,KatherineNix@abc.com,KatherineNix34,@KatherineNix,873300,653282570,6763 Depew Street ,Arvada,Colorado,80003,98806,10000008146,Mary Pond,-72234.87999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Katherine Nix to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000358536,20200309195854,5595.03,77156,10000010839,Paul Pursley,-17263.97,PaulPursley@abc.com,PaulPursley7,@PaulPursley,850496,614598755,8064 Claytie Circle ,Nashville,Tennessee,37221,98806,10000008146,Mary Pond,-77829.90999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Paul Pursley to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000364347,20200309195854,9931.18,17711,10000007731,Ayanna Matherne,-64304.72000000001,AyannaMatherne@abc.com,AyannaMatherne48,@AyannaMatherne,827823,677381280,2008 Ashton Avenue ,Nashville,Tennessee,37218,98806,10000008146,Mary Pond,-87761.09,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Ayanna Matherne to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000365363,20200309195854,2430.96,64630,10000000053,Gwendolyn Himes,-6134.699999999992,GwendolynHimes@abc.com,GwendolynHimes5,@GwendolynHimes,823173,669274973,915 Heath Drive ,Montgomery,Alabama,36108,98806,10000008147,Mary Pond,32435.18999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Gwendolyn Himes to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000367483,20200309195854,2384.97,16484,10000007913,Sylvia Moore,35603.50999999999,SylviaMoore@abc.com,SylviaMoore12,@SylviaMoore,821389,656056519,5906 Milton Avenue ,Deale,Maryland,20751,98806,10000008147,Mary Pond,30050.21999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Sylvia Moore to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000367817,20200309195854,7009.07,17774,10000013529,Anne Madore,-35964.389999999985,AnneMadore@abc.com,AnneMadore67,@AnneMadore,845528,659041082,4632 Vermont 15 ,Wolcott,Vermont,5680,98806,10000008147,Mary Pond,23041.14999999999,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Anne Madore to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000378173,20200309195854,8892.97,12424,10000008700,Noel Baum,-61060.90999999997,NoelBaum@abc.com,NoelBaum17,@NoelBaum,864795,679803010,1600 West 11th Avenue #APT 000028,Anchorage,Alaska,99501,98806,10000008149,Mary Pond,-263935.0400000001,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Noel Baum to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000381960,20200309195854,1289.94,65590,10000007373,Diane Brown,22737.11,DianeBrown@abc.com,DianeBrown29,@DianeBrown,843060,681337310,2406 Brighton Drive ,Louisville,Kentucky,40205,98806,10000008148,Mary Pond,16858.929999999968,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Diane Brown to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000402398,20200309195854,2898.61,68716,10000016001,Paul Dunn,31448.940000000013,PaulDunn@abc.com,PaulDunn64,@PaulDunn,845520,601806244,8700 Lillington Circle ,Montgomery,Alabama,36117,98806,10000008149,Mary Pond,-257881.19000000012,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Paul Dunn to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
TX2020030919580000402620,20200309195854,1004.26,46562,10000020839,Earl Quick,52208.92,EarlQuick@abc.com,EarlQuick2,@EarlQuick,812894,634865819,2944 Sheldon Jackson Street ,Anchorage,Alaska,99508,98806,10000008146,Mary Pond,-82609.28,MaryPond@abc.com,MaryPond59,@MaryPond,889729,637919187,2522 South College Drive ,Fayetteville,Arkansas,72701,Earl Quick to Mary Pond,https://www.foxnews.com/us/lori-vallow-in-idaho-jail-ahead-of-friday-court-appearance-in-missing-children-case,0.1,Mary Pond,PERSON,0.620871902
